1.3714,1.44077,-0.287468,0.167285,-0.170996,0
0.639571,2.46242,1.13267,-0.335123,0,0
0.530227,1.27261,1.00242,0.733194,-0.691923,1
0.424051,0.744726,0.76635,1.22521,1.06751,1
0.508406,2.93696,-0.498288,0.262609,-0.159091,0
1.95567,1.32759,0.820197,0.450739,-0.256158,0
0.169654,1.35594,0.820473,0.332554,0,0
0.352308,1.82808,-0.376538,-0.164615,0,0
0.183887,0.495652,0.514322,1.11739,1.10639,1
1.83077,2.75096,-0.372115,-0.169231,-0.0990385,0
0.660323,0.885236,1.55248,-0.425029,0.344867,1
0.268697,1.12967,2.20899,-0.786188,-0.322678,0
2.3892,0.639205,-0.107008,0.129735,-0.0530303,0
0.302267,0.580657,2.03147,1.12207,1.40796,1
1.19492,-0.837293,-0.266189,0.143833,-0.0859095,0
2.45595,0.964271,0.686155,0.848559,-0.256598,0
0.238353,0.475474,1.2317,1.63692,0.78457,0
0.350094,0.584586,0.907425,2.1875,1.63205,1
0.551078,2.30824,-0.517144,-0.189466,-0.122305,0
0.389078,0.549976,0.897123,1.13018,0,1
0.45586,2.31507,1.87215,0.703196,-0.292998,0
0.720702,0.502323,0.870934,2.0222,-0.563242,0
0.860656,1.81063,-0.290842,0.211984,-0.255794,0
0.703628,0.758385,1.51608,1.90486,-0.850103,1
3.69778,0.436667,-0.108889,-0.0822222,-0.0422222,0
1.1181,2.52761,-0.346638,-0.151449,0.188628,0
0.0890052,0.615707,1.45079,1.56859,0,0
0.150212,1.05712,0.645275,1.31805,1.15726,1
0.0786186,0.274281,0.402522,1.15688,1.63767,0
0.515319,0.456659,1.7144,1.05758,-0.360123,1
0.288961,0.832468,1.76494,0.83474,0.489286,0
0.226442,0.806789,2.1474,-0.702587,0.395443,0
0.812142,0.761741,2.2417,-0.791523,0.404926,0
0.252181,2.49802,-0.529738,0.347343,-0.137193,0
1.43656,1.90981,1.58265,0.562757,-0.165295,1
0.397686,1.54725,1.22777,0.465824,-0.268481,0
1.27057,1.74338,-0.314505,-0.404463,1.49372,0
0.458583,0.540616,1.95918,1.10644,-0.785114,1
1.23505,1.99626,-0.359035,0.210258,0.140965,0
3.30683,0.5028,-0.171333,-0.155655,0.597984,0
0.33322,1.29191,1.02346,0.455287,-0.199252,0
3.06034,0.583938,0.223684,0.325771,-0.0884755,0
0.386591,0.473609,1.64337,2.7349,-0.624346,1
0.33639,0.875483,2.57577,1.33929,-0.557432,0
0.869711,2.26979,1.65145,0.635945,-0.191873,1
0.409532,1.00927,2.02383,-0.555163,-0.271403,0
2.0752,2.14232,0.539466,0.457427,0.300808,0
0.208524,0.462529,0.653604,1.13015,0,1
0.155878,1.1354,1.54095,-0.448481,-0.214003,0
0.24534,0.552014,0.580878,-0.527962,0,0
3.05227,-0.232997,0.161839,-0.0780856,-0.0711587,0
0.33793,0.477259,1.82075,1.19099,0.996707,0
0.286894,0.531433,0.696058,1.88253,0,1
0.207488,0.531823,0.666798,1.24985,2.51113,0
3.27911,0.546584,0.317158,0.463121,0.166149,0
1.11531,0.330897,1.23955,2.03857,1.04466,1
2.06279,0.376727,0.143156,0.108414,0.0996233,0
1.3123,1.23182,0.432614,0.375183,-0.390694,0
0.143945,0.712803,1.75294,1.19654,0,0
0.271671,1.77601,1.4173,0.504161,-0.240985,0
3.15141,-0.30996,0.30782,0.612313,-0.171381,0
1.00048,1.73888,0.889749,0.369439,-0.598646,0
0.772465,2.99482,0.9447,-0.321429,0.203917,0
0.0959485,0.433294,0.631463,2.09595,-0.896084,1
0.323596,0.916854,1.09775,2.41798,-0.859551,1
1.65795,1.36705,-0.202273,0.139773,0.132955,0
0.130537,0.500471,1.29689,1.70028,-0.535815,0
1.129,2.21281,0.816384,0.649718,-0.43597,0
-0.104549,0.696538,1.46096,0,0,1
0.58276,3.02484,0.988626,-0.301706,-0.152948,0
0.266616,0.726509,0.677235,1.80749,1.49045,0
0.283655,0.976301,2.74346,-0.78622,-0.392377,1
0.730429,2.92784,-0.496256,-0.189244,-0.133424,0
0.258463,1.37945,1.88519,0.79894,0,0
0.38858,3.19112,-0.49881,-0.203542,-0.1364,0
3.11546,0.571429,0.234834,-0.074364,-0.0430528,0
-0.0765223,-0.173559,0.431456,-0.469554,0,0
2.09479,0.869194,-0.133649,0.10237,0.103318,0
0.79003,2.19186,-0.436435,0.263583,-0.165501,0
1.92273,0.965556,0.364923,0.301434,1.15137,0
1.4664,0.923887,-0.17166,-0.0728745,0.0761134,0
0.22943,0.452421,0.523253,1.46959,1.04627,0
0.564935,3.34462,-0.606215,0.750928,-0.269944,0
0.452667,0.577126,1.36985,1.88259,-0.556623,0
1.14152,1.86736,-0.350592,-0.161243,-0.110454,0
0.180563,0.479284,1.83325,-0.924808,-0.387212,1
0.538109,1.06442,1.51598,-0.308802,0.187019,0
1.3282,1.95476,-0.489413,0.199711,0.256497,0
0.144081,0.858255,2.30276,-0.717679,-0.535047,0
-0.144834,1.42435,1.73801,-0.79797,0,0
0.30311,1.42594,0.97786,0.327359,0.156563,0
0.13951,0.996273,2.23269,-0.72098,-0.280618,0
0.275828,1.10721,2.22904,1.18031,0,0
0.387542,2.56708,-0.428974,-0.260428,-0.126832,0
0.105999,0.771695,0.326733,1.12988,0.96855,1
-0.114691,0.697283,1.32123,1.71339,0,1
0.251335,1.06711,0.443065,0.472218,0.444436,0
1.2471,2.31002,-0.321192,-0.157285,0.245447,0
0.231678,1.29787,1.48227,-0.48227,-0.258865,0
0.613821,2.48171,1.23374,0.552846,-0.183943,0
1.31405,2.12888,-0.441382,0.434006,1.01863,0
0.486413,1.11685,0.53442,-0.586957,1.16395,1
0.178114,0.299222,0.515568,1.12271,1.03686,1
1.12785,0.80427,-0.156153,0.108899,0,0
0.248555,1.03873,3.19942,-0.809827,-0.372254,0
0.230597,1.56552,1.31358,0.473582,-0.252985,0
2.82225,0.315671,-0.0965802,0.0909433,-0.061631,0
0.208559,0.61653,0.882928,1.3385,0.704605,1
0.155022,0.453421,1.05313,2.08916,-0.709971,0
3.27188,0.713128,-0.13128,-0.0854943,-0.0518639,0
0.212678,1.44845,0.991616,0.337991,0,0
0.24918,1.29727,2.72022,-0.722404,-0.383607,0
0.674586,2.06064,0.701469,0.247577,-0.121288,0
0.324499,1.27614,0.549956,0.377986,0.38466,0
0.586232,2.40797,-0.62029,-0.267391,-0.165942,0
0.312223,0.537717,1.26099,0.776926,0,1
1.02577,2.18535,-0.538879,0.205696,0.251808,0
0.472328,2.3207,1.72176,0.715694,-0.300227,0
0.56666,0.863437,1.9794,-0.49609,0.416365,1
0.127837,0.433732,0.508527,2.04082,0,0
2.1529,1.12654,0.358524,-0.105448,-0.0615114,0
0.212317,1.23695,0.848094,1.0915,-0.43695,0
-0.164207,1.48985,1.93081,0.699262,0,0
0.191587,0.637681,0.498409,0.72994,1.21916,1
0.647639,0.483653,0.775817,1.91282,-0.598858,0
0.302958,2.01622,-0.448473,0.304866,-0.123092,0
0.980349,2.36354,-0.495633,-0.18559,-0.10917,0
1.02062,2.27386,-0.520384,-0.189928,-0.120384,0
0.263645,1.20906,2.46409,-0.668688,-0.305458,0
0.183891,0.425314,0.952301,2.46067,-0.845397,0
-0.993032,-0.804627,-0.294454,-0.151338,-0.111901,0
0.279968,0.552263,0.724795,1.92617,-0.782747,1
0.239935,1.06755,2.38665,-0.746555,-0.297217,0
0.34322,1.70841,0.602009,0.249686,0.138104,0
2.46876,0.319818,0.113364,0.081506,0.0633016,0
1.18623,2.57254,1.10188,0.343854,0.193983,1
2.30711,1.99461,-0.279095,-0.144397,-0.0872845,0
0.277778,0.719776,0.441999,1.17226,-0.538085,1
0.36962,1.14302,2.19533,-0.539857,-0.577495,1
0.189988,0.98694,2.32152,-0.656405,-0.278607,0
0.607283,2.7726,-0.348179,-0.167933,0.144878,0
1.16028,1.2363,-0.238067,-0.0931055,-0.057749,0
1.28689,2.03905,-0.424709,-0.475779,1.22155,0
2.58639,0.613774,0.190093,0.162304,0.10149,0
0.135965,0.766082,-0.583699,2.24927,0,1
0.998798,2.84719,0.9285,0.437613,-0.143801,1
0.69191,1.17968,1.66557,0.682502,-0.224365,0
0.79661,2.19687,-0.47914,-0.1897,0,0
0.235374,0.527356,0.381365,0.924702,0.948808,0
0.377289,0.800628,2.39116,-0.743328,-0.505756,1
0.83304,2.44148,1.52548,0.436204,-0.16239,1
0.152337,0.631252,1.34161,2.04054,0,0
2.53354,0.386895,0.641186,1.01872,-0.338534,0
0.297012,0.660516,2.41564,-0.788811,1.01963,1
0.642393,2.07412,-0.418726,-0.180754,-0.104031,0
2.53079,0.387373,0.639906,1.01871,-0.336711,0
0.157044,0.840647,0.911778,2.02309,-0.689145,0
1.48761,1.9699,0.515227,1.19086,-0.328612,0
0.709634,3.16206,-0.393457,-0.254952,0.662365,0
1.02176,1.60743,-0.248413,-0.108794,0.109701,0
2.00984,1.07049,0.359016,-0.0852459,-0.0508197,0
0.0947446,0.413027,0.361954,0.544041,0,0
1.08929,2.18747,1.11741,0.571781,0.850025,0
1.12709,2.25356,-0.29932,0.171614,-0.160173,0
2.67251,0.830941,1.16002,-0.308347,-0.12387,0
0.628658,2.67306,1.00807,0.402624,-0.176589,0
-0.155182,1.64331,1.34453,0.619572,0.372322,0
1.16882,2.57881,-0.528854,0.724376,0.487511,0
0.453868,0.779124,1.47158,1.16729,-0.397484,1
0.431777,0.6152,1.98055,-0.681927,0.456613,1
1.14624,1.42586,1.66486,-0.464455,0.845633,1
0.559886,1.34145,1.9186,-0.488835,-0.206456,0
0.135388,0.679829,1.17295,1.5516,0,1
1.57638,1.60776,-0.303881,-0.120562,0.108175,0
0.227284,1.06443,2.30154,1.11024,-0.35414,0
0.295731,1.08452,2.15498,-0.5958,-0.310135,1
0.259202,1.41317,0.987558,-0.347849,0.245723,0
2.10223,0.355496,-0.0918524,0.0945427,-0.046887,0
0.186345,0.486648,0.288956,0.693045,0,1
0.0746624,0.376489,0.310564,0.424146,0,0
0.296143,1.13774,2.51791,-0.973829,0,0
0.368946,1.31312,1.40518,-0.574492,-0.313494,1
0.30231,0.915072,2.52849,-0.667547,-0.519692,1
0.215808,1.59325,1.11989,0.515986,0,0
0.661545,0.861721,1.36084,0.827041,-0.796313,1
0.151541,0.82363,1.22517,2.05822,0,0
0.598781,2.53035,-0.480666,-0.342864,1.1071,0
0.16428,0.556192,-0.68273,2.02241,0,0
1.15519,2.21819,1.67158,-0.313437,-0.166116,1
0.220349,0.70936,1.04831,1.30049,-0.721106,1
0.57989,3.37328,-0.565657,-0.245179,-0.146465,0
3.22346,0.698324,-0.129888,-0.0614525,-0.0460894,0
0.230802,2.42607,0.675619,1.77451,-0.544552,0
0.939118,1.4,1.58691,1.30327,-0.455477,1
0.158712,0.37803,0.460227,-0.601136,1.79432,0
1.22183,1.18168,-0.185575,-0.0990253,-0.0538012,0
2.41577,0.880054,-0.136792,0.0936658,-0.0350404,0
0.169348,0.409895,0.485117,-0.645615,1.92558,0
1.17581,2.07404,-0.335771,0.254113,-0.135283,0
0.312702,0.653702,1.66404,0.788862,0.659517,1
0.745195,2.82109,-0.503204,-0.249384,0.884179,0
0.122175,0.561441,0.92726,0,0,1
0.755264,1.27743,-0.296755,-0.426059,1.90265,0
2.91787,0.994297,0.744867,-0.147909,-0.0794677,0
0.410284,2.15441,1.27997,0.835764,1.01965,1
1.02934,1.8933,0.657764,-0.431774,1.15486,0
0.15192,0.519782,0.919996,1.65202,-0.749269,1
1.40818,1.79199,-0.343777,-0.123586,-0.0809399,0
3.07941,0.490822,-0.124102,-0.0841979,0.0710295,0
0.137228,0.587409,1.13089,0.668025,0.543931,1
2.67593,0.307692,0.450142,0.982906,-0.225783,0
0.144779,0.391538,0.476645,2.18904,-0.911225,0
0.790489,2.3856,-0.402647,0.240467,0.163975,0
0.267685,1.59947,0.711724,0.279973,-0.109598,0
0.512486,2.05384,-0.376632,0.472623,1.44948,0
1.91819,1.21366,0.260742,0.113596,-0.0665097,0
1.08646,1.16332,-0.271616,-0.117904,-0.060262,0
0.200497,0.764163,0.891671,1.24081,-0.771621,1
0.449248,1.9032,-0.309211,0.222744,-0.0902256,0
0.0873208,0.302095,0.3043,0.53473,0,0
0.734529,2.88201,1.01446,-0.355119,0.21631,0
0.319444,1.02703,2.41554,1.35586,0,0
0.539439,0.554791,2.04659,1.24669,1.5585,1
0.292933,1.0576,2.63392,-0.756184,0,0
0.656139,3.29631,-0.554294,0.722498,0.377573,1
0.545567,0.4492,2.05419,0.935961,1.63916,1
0.186252,0.698925,0.514209,0.796851,0,1
0.221929,1.5211,1.32065,-0.513941,0,0
1.05074,2.0627,-0.426604,0.230518,-0.131569,0
0.0789569,0.293383,0.882618,-0.331663,-0.4189,1
0.383482,2.97277,-0.529464,-0.240625,-0.152679,0
2.88503,-0.282086,1.36163,0.503342,-0.215909,0
0.991243,2.98599,0.83275,0.647986,0.314361,0
0.324201,1.16621,2.04932,0.952055,-0.677169,1
0.536148,2.88496,1.00792,0.451187,0,0
0.295417,0.921044,1.12546,1.0184,0,1
0.120545,0.582285,1.36845,2.22537,0,0
0.207825,0.897334,0.73835,1.63967,-0.648393,1
0.767229,1.16456,0.338959,-0.0998594,-0.0646976,0
0.131445,0.315581,0.492068,-0.883003,0,0
4.10667,0.606667,-0.106667,-0.0466667,-0.0333333,0
0.195171,0.419467,1.89968,1.24795,1.47,1
0.21292,1.07119,2.00264,-0.609426,-0.228741,0
2.91732,1.00787,0.494094,0.431759,0.384514,0
0.174194,0.938249,0.513364,1.09677,0.885714,1
0.144346,0.334513,0.473746,1.66824,0,0
0.710793,2.71164,1.41484,-0.440135,-0.199831,0
0.181401,1.13165,2.03827,-0.559893,0,0
1.64399,1.98041,0.579298,1.2525,-0.293161,0
0.180588,0.509079,0.750413,1.97029,0,0
0.450638,1.43251,-0.362995,-0.19812,-0.188717,0
3.48273,0.478525,-0.134454,0.107843,0.0821662,0
0.365289,0.875965,0.9005,1.50931,0,1
0.0486838,0.30852,0.336824,-0.447212,-0.558732,0
0.744057,1.50525,0.909342,0.436705,0.231067,0
0.118416,0.384235,0.410039,0.973135,1.36267,0
1.92857,0.827508,0.177812,0.163374,0.158815,0
0.634425,3.04966,-0.589704,0.875975,-0.328913,0
1.03181,2.48649,-0.490709,0.279842,0.6067,0
0.07745,-0.0876469,0.196622,-0.326068,0,1
0.575871,0.55067,1.95979,1.163,1.59035,1
0.168853,1.44096,1.26697,0.545351,-0.214489,0
0.327902,1.09012,2.04357,1.06252,1.04323,1
0.720648,1.47267,1.91093,0.745951,1.29757,1
0.362879,0.802499,1.00119,1.56752,-0.935753,1
1.26026,0.69539,-0.121961,0.111651,0.109317,0
2.64632,0.979649,-0.148772,-0.0919298,-0.0385965,0
3.34139,-0.275458,-0.106227,-0.0688645,-0.0512821,0
0.404762,3.056,-0.609347,-0.303792,-0.271164,0
0.954416,1.44411,1.60753,0.715718,0.688859,1
0.287813,1.24719,2.86085,-0.914434,-0.366465,0
0.798881,2.60858,-0.435448,-0.261567,-0.245522,0
1.97198,2.60022,-0.41056,0.302802,0.200431,0
0.279112,1.39496,2.98499,-0.751501,0,0
0.0984481,0.307282,0.41536,1.04465,-0.403024,1
0.183089,0.64038,0.717343,1.90267,-0.738223,0
0.710718,2.44832,-0.46965,0.255116,0.1658,0
0.278635,0.891685,2.47399,-0.530419,-0.306655,0
0.6436,1.85165,-0.504749,0.213478,-0.115332,0
0.352353,1.15961,1.63844,0.621089,-0.535104,0
-0.711577,0.482868,0.1665,0.147705,-0.0818363,0
1.09419,2.35036,-0.346374,0.182656,-0.10765,0
-0.667763,-0.70943,-0.391447,-0.142544,-0.0888158,0
0.505051,1.92862,2.44848,-0.625589,-0.320539,0
0.358045,0.471457,2.0172,0.90714,0.389861,1
0.294364,1.07438,0.746072,1.11083,-0.804525,1
0.247068,1.16983,2.05055,-0.560049,0.572988,0
0.131774,0.455625,0.441989,-0.49759,1.07817,1
0.308044,1.20444,1.50014,0.568793,-0.319834,0
1.66739,1.27233,-0.239651,0.204067,0.162672,0
0.106157,0.45506,0.989384,1.74805,0,0
2.41125,1.29323,0.256176,0.225984,-0.102928,0
0.835893,2.71679,1.52142,-0.364053,-0.173269,1
3.16734,0.529343,-0.14294,0.171993,-0.0633353,0
0.266061,0.47832,1.97185,1.00045,0.602043,1
0.283,1.13635,2.69404,-0.661191,0.770236,1
-0.147321,1.02344,1.95982,0.90067,0,0
0.550102,2.24744,0.743865,0.503067,-0.362986,0
0.465214,0.498712,2.23097,0.938862,0.588662,1
0.435624,0.613745,0.96368,2.30753,-0.967595,0
0.448482,2.0244,0.899132,0.329718,0,0
0.331525,1.28068,0.901017,1.92542,-0.568136,1
1.42251,2.42887,0.999469,0.553079,-0.156582,0
3.68353,0.361546,-0.100276,-0.0699172,0.0524379,0
3.22104,0.509456,-0.1513,0.159574,-0.0602837,0
3.66536,0.821811,-0.157635,-0.0868014,-0.0553763,0
1.18804,2.72511,-0.470299,-0.186399,0.390414,0
0.924731,2.30323,-0.407527,-0.144086,-0.083871,0
0.55539,2.1969,-0.337019,0.199447,-0.145652,0
0.219101,0.562422,0.5902,1.38702,0,1
2.14606,0.439281,0.159336,0.128631,-0.138866,0
0.307584,2.61236,-0.516854,0.271067,0.173689,0
0.975904,0.85743,2.10442,0.7249,0.368474,0
0.203579,0.567204,2.56175,-0.649448,0.39802,0
0.359211,1.05695,2.37066,-0.781419,-0.393255,0
0.414265,0.57743,0.987787,1.10405,0,1
0.0910722,0.360251,0.497084,-1.09287,0,0
2.22151,1.23857,0.351578,0.146813,-0.0946555,0
2.28646,1.32135,0.695833,-0.170833,0.204167,0
1.54308,1.99404,-0.282768,-0.126489,0.103116,0
0.694533,1.92277,-0.269639,-0.12845,-0.0703291,0
3.25853,0.649735,0.175891,0.112206,-0.0659591,0
0.655738,1.46498,1.76602,0.688525,-0.253353,0
0.421236,1.49434,1.36205,1.75457,0,1
0.192083,1.59379,2.31399,-0.693657,0,0
0.196721,2.01285,1.87107,-0.600354,-0.234382,0
0.377715,1.73749,1.07838,-0.444759,0,0
0.880463,2.14289,0.546272,0.306341,-0.233719,0
0.964659,1.31735,-0.294987,-0.121168,-0.0670754,0
2.91561,0.539183,-0.125921,0.124581,-0.0596115,0
0.223465,0.497127,1.05443,1.09918,0,1
0.246797,0.645395,0.797196,1.71936,0.977036,0
0.107002,0.274447,0.337224,1.42555,1.80258,0
1.21425,1.71638,-0.242567,-0.10807,0.100047,0
0.636203,0.799577,1.94531,0.736768,0.362032,0
0.337966,1.08678,2.79051,-0.824068,-0.381017,0
0.106116,0.38735,0.834814,0.638787,0,1
0.241111,1.88408,0.49029,0.272184,-0.103077,0
0.189781,0.495771,0.892596,1.78102,-0.506894,0
0.339915,0.756872,2.36218,0.895664,0.515099,0
0.215988,0.796311,0.791699,1.75173,0,1
0.769559,2.49595,-0.401978,0.239883,0.16277,0
0.227151,0.613733,1.64625,-1.21894,-0.420363,0
0.13459,0.605653,1.34275,2.27995,0,0
0.869587,2.36909,-0.471949,-0.198327,-0.126969,0
0.201006,1.55179,0.829359,0.323212,0.182936,0
0.269878,0.666745,1.82682,1.03777,-0.456384,0
0.155789,0.677895,1.31895,0.913684,0,1
1.37073,0.965344,0.75057,0.638395,0.324669,1
3.3247,0.688422,-0.13283,-0.0892096,-0.0564119,0
0.356407,1.12975,2.50386,-0.678364,-0.344495,1
0.158537,1.02814,1.87242,-0.768293,-0.552533,0
0.395279,0.525866,0.973882,0.964842,0,1
0.45306,1.5,1.71039,0.958927,0.988684,1
0.545455,0.751818,2.02545,-0.604091,-0.363182,1
-0.111702,1.02541,-0.215721,0.612884,-0.195035,0
0.355662,1.50319,1.27113,-0.396332,-0.192982,0
2.07246,0.267699,-0.110066,0.0813053,-0.0824115,0
2.14119,1.60424,1.04535,-0.29188,-0.13387,0
0.641236,2.99803,-0.526143,-0.203551,-0.144032,0
2.73262,0.493277,-0.11602,0.0818287,-0.0407222,0
1.23085,1.55376,2.10212,-0.409205,-0.219346,1
0.151805,0.336007,0.450478,-0.607837,1.78031,0
1.20352,0.778855,0.25022,-0.104846,0.121586,0
1.51215,2.05812,0.566937,0.668414,0.486899,0
1.13388,0.882047,-0.142157,0.0698529,0.0778186,0
0.134177,0.681013,1.62785,1.01013,0.560338,0
0.19497,1.20425,1.49662,-0.432309,0,0
1.93605,0.847619,0.203175,0.154195,0.112018,0
0.0813511,0.551855,0.264986,0.599905,0,1
1.33051,1.42894,0.662321,1.61864,-0.466754,0
0.359934,1.96609,0.718007,0.319206,-0.181517,0
-0.184793,-0.6564,-0.801732,-0.640038,-0.320019,0
0.256895,0.576972,0.63823,1.25337,1.17511,0
0.523116,2.01156,0.60402,0.370854,-0.31005,0
0.378256,1.67324,0.823822,0.405059,-0.173317,0
0.951068,2.41661,-0.391799,0.438318,0.92419,0
0.550237,1.93056,-0.481852,-0.207259,-0.127827,0
2.78605,-0.26889,0.12357,0.109715,0.0634767,0
0.349958,2.63722,-0.533296,-0.259682,-0.135971,0
0.119986,0.379662,0.413441,0.997185,0,0
0.607705,2.77092,-0.436205,0.24855,-0.267606,0
0.178596,1.48875,1.16633,0.601227,0,0
0.37433,1.25418,1.20624,0.575528,-0.214759,0
0.539808,0.904196,2.35877,-0.803436,-0.313512,0
1.9027,1.27081,-0.243845,0.121923,0.098476,0
0.676766,1.38424,1.89089,0.777892,0.91259,1
0.479604,1.04238,1.91366,-0.44198,-0.220594,0
0.231341,0.519967,0.870834,1.95731,0,1
0.4095,2.0835,1.0715,0.426,-0.289,0
0.618121,0.884102,1.43524,1.21456,-0.348527,1
0.380161,2.52618,1.04028,-0.46576,0,0
1.51803,1.41099,-0.229536,0.134516,-0.079565,0
0.645505,0.377727,1.54673,0.795531,0.720163,1
0.28793,1.93055,1.91571,-0.617667,0,0
3.23656,0.521076,1.08358,-0.262718,-0.0955669,0
1.1363,2.37339,1.4645,-0.300149,-0.167577,1
0.827976,2.13155,-0.486905,-0.205357,-0.147024,0
0.657007,2.5281,1.18611,0.881839,-0.240819,1
2.3282,0.582225,-0.107068,0.0769769,-0.0384885,0
1.00164,1.37792,1.59828,1.22035,-0.531391,1
0.522738,0.812586,1.77079,1.26964,0.758383,1
